date	config_id	strategy	variation	total_return	sharpe	max_drawdown	n_trades	status
2026-05-25 22:35	HypothesisH136GoldenDeathCrossAsym_impH_no_direction_20260525_211019	HypothesisH136GoldenDeathCrossAsym	H_no_direction					error
2026-05-25 22:35	HypothesisH136GoldenDeathCrossAsym_impI_kronos_only_20260525_211019	HypothesisH136GoldenDeathCrossAsym	I_kronos_only					error
2026-05-25 22:35	HypothesisH167BollingerRangingOFIGate_impBASELINE_20260525_211019	HypothesisH167BollingerRangingOFIGate	BASELINE					error
2026-05-25 22:35	HypothesisH167BollingerRangingOFIGate_impA_no_kronos_20260525_211019	HypothesisH167BollingerRangingOFIGate	A_no_kronos					error
2026-05-25 22:35	HypothesisH167BollingerRangingOFIGate_impB_no_variance_ratio_20260525_211019	HypothesisH167BollingerRangingOFIGate	B_no_variance_ratio					error
2026-05-25 22:35	HypothesisH167BollingerRangingOFIGate_impC_no_vol_autocorr_20260525_211019	HypothesisH167BollingerRangingOFIGate	C_no_vol_autocorr					error
2026-05-25 22:35	HypothesisH167BollingerRangingOFIGate_impD_no_kyle_entropy_20260525_211019	HypothesisH167BollingerRangingOFIGate	D_no_kyle_entropy					error
2026-05-25 22:35	HypothesisH167BollingerRangingOFIGate_impE_no_microstructure_20260525_211019	HypothesisH167BollingerRangingOFIGate	E_no_microstructure	-0.027305491463401887	-0.30611395132697966	-0.04210934207247441	124	success
2026-05-25 22:35	HypothesisH167BollingerRangingOFIGate_impF_no_rolling_dstar_20260525_211019	HypothesisH167BollingerRangingOFIGate	F_no_rolling_dstar	-0.027305491463401887	-0.30611395132697966	-0.04210934207247441	124	success
2026-05-25 22:35	HypothesisH167BollingerRangingOFIGate_impG_no_fracdiff_20260525_211019	HypothesisH167BollingerRangingOFIGate	G_no_fracdiff	-0.027305491463401887	-0.30611395132697966	-0.04210934207247441	124	success
2026-05-25 22:35	HypothesisH167BollingerRangingOFIGate_impH_no_direction_20260525_211019	HypothesisH167BollingerRangingOFIGate	H_no_direction	-0.027305491463401887	-0.30611395132697966	-0.04210934207247441	124	success
2026-05-25 22:35	HypothesisH167BollingerRangingOFIGate_impI_kronos_only_20260525_211019	HypothesisH167BollingerRangingOFIGate	I_kronos_only	0.026339951137743123	0.1506537844346099	-0.039269968628730556	109	success
2026-05-25 22:35	HypothesisH203VolExpansionEntry_impBASELINE_20260525_211019	HypothesisH203VolExpansionEntry	BASELINE	-0.02672008754410049	-0.19260908334289875	-0.08832721882258898	215	success
2026-05-25 22:35	HypothesisH203VolExpansionEntry_impA_no_kronos_20260525_211019	HypothesisH203VolExpansionEntry	A_no_kronos	-0.02672008754410049	-0.19260908334289875	-0.08832721882258898	215	success
2026-05-25 22:35	HypothesisH203VolExpansionEntry_impB_no_variance_ratio_20260525_211019	HypothesisH203VolExpansionEntry	B_no_variance_ratio	-0.02672008754410049	-0.19260908334289875	-0.08832721882258898	215	success
2026-05-25 22:35	HypothesisH203VolExpansionEntry_impC_no_vol_autocorr_20260525_211019	HypothesisH203VolExpansionEntry	C_no_vol_autocorr	0.034333175493893364	0.13344751678011632	-0.07148133191835515	140	success
2026-05-25 22:35	HypothesisH203VolExpansionEntry_impD_no_kyle_entropy_20260525_211019	HypothesisH203VolExpansionEntry	D_no_kyle_entropy	0.022762300876058905	0.02069978878766715	-0.06168677657674271	202	success
2026-05-25 22:35	HypothesisH203VolExpansionEntry_impE_no_microstructure_20260525_211019	HypothesisH203VolExpansionEntry	E_no_microstructure	0.04427438768201153	0.1720654150503777	-0.057808165561616276	156	success
2026-05-25 22:35	HypothesisH203VolExpansionEntry_impF_no_rolling_dstar_20260525_211019	HypothesisH203VolExpansionEntry	F_no_rolling_dstar	0.02365075858406329	0.10289607657681009	-0.058274990966728724	96	success
2026-05-25 22:35	HypothesisH203VolExpansionEntry_impG_no_fracdiff_20260525_211019	HypothesisH203VolExpansionEntry	G_no_fracdiff	0.02365075858406329	0.10289607657681009	-0.058274990966728724	96	success
2026-05-25 22:35	HypothesisH203VolExpansionEntry_impH_no_direction_20260525_211019	HypothesisH203VolExpansionEntry	H_no_direction	0.04427438768201153	0.1720654150503777	-0.057808165561616276	156	success
2026-05-25 22:35	HypothesisH203VolExpansionEntry_impI_kronos_only_20260525_211019	HypothesisH203VolExpansionEntry	I_kronos_only	0.02365075858406329	0.10289607657681009	-0.058274990966728724	96	success
2026-05-25 22:35	HypothesisH236MomentumReversalAsym_impBASELINE_20260525_211019	HypothesisH236MomentumReversalAsym	BASELINE	0.058096432264862274	0.1816103992552132	-0.06051048823455529	158	success
2026-05-25 22:35	HypothesisH236MomentumReversalAsym_impA_no_kronos_20260525_211019	HypothesisH236MomentumReversalAsym	A_no_kronos	0.058096432264862274	0.1816103992552132	-0.06051048823455529	158	success
2026-05-25 22:35	HypothesisH236MomentumReversalAsym_impB_no_variance_ratio_20260525_211019	HypothesisH236MomentumReversalAsym	B_no_variance_ratio	0.14329513448868236	0.5013752003545664	-0.0461793640184569	186	success
2026-05-25 22:35	HypothesisH236MomentumReversalAsym_impC_no_vol_autocorr_20260525_211019	HypothesisH236MomentumReversalAsym	C_no_vol_autocorr	0.14329513448868236	0.5013752003545664	-0.0461793640184569	186	success
2026-05-25 22:35	HypothesisH236MomentumReversalAsym_impD_no_kyle_entropy_20260525_211019	HypothesisH236MomentumReversalAsym	D_no_kyle_entropy	0.14985575184489752	0.47406235363448435	-0.052098397868791335	210	success
2026-05-25 22:35	HypothesisH236MomentumReversalAsym_impE_no_microstructure_20260525_211019	HypothesisH236MomentumReversalAsym	E_no_microstructure	0.13286297200507557	0.4064449525307498	-0.08369082334709999	221	success
2026-05-25 22:35	HypothesisH236MomentumReversalAsym_impF_no_rolling_dstar_20260525_211019	HypothesisH236MomentumReversalAsym	F_no_rolling_dstar	0.03649352121095206	-0.0012572932862760953	-0.06334834961030078	185	success
