date	config_id	strategy	variation	total_return	sharpe	max_drawdown	n_trades	win_rate	status
2026-05-26 00:28	HypothesisH136GoldenDeathCrossAsym_prmE_kronos_temp_low_20260525_230111	HypothesisH136GoldenDeathCrossAsym	E_kronos_temp_low	-0.02584053759060112	-0.3595934929405101	-0.044333567052388556	56		success
2026-05-26 00:28	HypothesisH136GoldenDeathCrossAsym_prmF_kronos_temp_high_20260525_230111	HypothesisH136GoldenDeathCrossAsym	F_kronos_temp_high	-0.02584053759060112	-0.3595934929405101	-0.044333567052388556	56		success
2026-05-26 00:28	HypothesisH136GoldenDeathCrossAsym_prmG_kronos_stride3_20260525_230111	HypothesisH136GoldenDeathCrossAsym	G_kronos_stride3	-0.02584053759060112	-0.3595934929405101	-0.044333567052388556	56		success
2026-05-26 00:28	HypothesisH136GoldenDeathCrossAsym_prmH_vol_regime_asymmetric_20260525_230111	HypothesisH136GoldenDeathCrossAsym	H_vol_regime_asymmetric						error
2026-05-26 00:28	HypothesisH136GoldenDeathCrossAsym_prmI_entropy_high_granularity_20260525_230111	HypothesisH136GoldenDeathCrossAsym	I_entropy_high_granularity	0.0009734584319140982	-0.00918061689528	-0.030716777324557576	75		success
2026-05-26 00:28	HypothesisH167BollingerRangingOFIGate_prmBASELINE_20260525_230111	HypothesisH167BollingerRangingOFIGate	BASELINE	-0.014617766113169006	-0.19261440356695522	-0.05753746301213469	91		success
2026-05-26 00:28	HypothesisH167BollingerRangingOFIGate_prmA_windows_short_20260525_230111	HypothesisH167BollingerRangingOFIGate	A_windows_short	-0.014617766113169006	-0.19261440356695522	-0.05753746301213469	91		success
2026-05-26 00:28	HypothesisH167BollingerRangingOFIGate_prmB_windows_long_20260525_230111	HypothesisH167BollingerRangingOFIGate	B_windows_long	-0.014617766113169006	-0.19261440356695522	-0.05753746301213469	91		success
2026-05-26 00:28	HypothesisH167BollingerRangingOFIGate_prmC_kronos_lookback_long_20260525_230111	HypothesisH167BollingerRangingOFIGate	C_kronos_lookback_long	-0.035375002305930825	-0.2580105796865001	-0.061949641764833974	123		success
2026-05-26 00:28	HypothesisH167BollingerRangingOFIGate_prmD_kronos_lookback_short_more_paths_20260525_230111	HypothesisH167BollingerRangingOFIGate	D_kronos_lookback_short_more_paths	-0.027570559755900947	-0.19400433405590578	-0.05856134344652686	98		success
2026-05-26 00:28	HypothesisH167BollingerRangingOFIGate_prmE_kronos_temp_low_20260525_230111	HypothesisH167BollingerRangingOFIGate	E_kronos_temp_low	-0.027570559755900947	-0.19400433405590578	-0.05856134344652686	98		success
